cases_key,date_ref,waitingtime,accountid,count_cases
482,2020-10-22,3.0,0013j0000303EzMAAU,1
483,2020-09-24,8.0,0013j00002zQmYaAAK,1
484,2020-10-07,2.0,0013j00002zQmYaAAK,1
485,2020-10-10,6.0,0013j00002zQmYaAAK,1
486,2020-10-12,8.0,0013j00002zQmYaAAK,1
487,2020-07-03,9.0,0013j00002ylx8bAAA,1
488,2020-07-03,9.0,0013j00002ylx8bAAA,1
489,2020-07-03,9.0,0013j00002ylx8bAAA,1
490,2020-07-08,12.0,0013j00002ylx8bAAA,1
491,2020-07-11,6.0,0013j00002ylx8bAAA,1
492,2020-08-25,24.0,0013j00002ylx8bAAA,1
493,2020-09-16,2.0,0013j00002ylx8bAAA,1
494,2020-04-20,12.0,0013j00002srw55AAA,1
495,2020-05-22,80.0,0013j00002srw55AAA,1
496,2020-07-24,14.0,0013j00002ypUjdAAE,1
497,2020-07-24,14.0,0013j00002ypUjdAAE,1
498,2020-07-24,14.0,0013j00002ypUjdAAE,1
499,2020-07-24,14.0,0013j00002ypUjdAAE,1
500,2020-07-24,14.0,0013j00002ypUjdAAE,1
501,2020-08-19,12.0,0013j00002youz4AAA,1
502,2020-10-11,5.0,0013j00002youz4AAA,1
503,2020-10-15,5.0,0013j0000304MkTAAU,1
504,2020-10-15,5.0,0013j0000304MkTAAU,1
505,2020-10-15,5.0,0013j0000304MkTAAU,1
506,2020-06-26,9.0,0013j00002yluM0AAI,1
507,2020-06-26,9.0,0013j00002yluM0AAI,1
508,2020-07-12,9.0,0013j00002yluM0AAI,1
509,2020-10-07,2.0,0013j00002yluM0AAI,1
510,2020-10-24,6.0,0013j00002yluM0AAI,1
511,2020-10-24,6.0,0013j00002yluM0AAI,1
512,2020-10-24,6.0,0013j00002yluM0AAI,1
513,2020-07-17,3.0,0013j00002yp5qFAAQ,1
514,2020-07-17,3.0,0013j00002yp5qFAAQ,1
515,2020-07-17,3.0,0013j00002yp5qFAAQ,1
516,2020-07-18,7.0,0013j00002yp5qFAAQ,1
517,2020-07-18,13.0,0013j00002yp5qFAAQ,1
518,2020-07-20,5.0,0013j00002yp5qFAAQ,1
519,2020-09-13,4.0,0013j00002yyzi0AAA,1
520,2020-06-22,9.0,0013j00002yKXYFAA4,1
521,2020-08-19,12.0,0013j00002z1E26AAE,1
522,2020-08-25,6.0,0013j00002z1E26AAE,1
523,2020-08-27,4.0,0013j00002z1E26AAE,1
524,2020-09-27,12.0,0013j00002z1E26AAE,1
525,2020-08-10,4.0,0013j00002yzSPxAAM,1
526,2020-08-21,12.0,0013j00002yzSPxAAM,1
527,2020-08-21,12.0,0013j00002yzSPxAAM,1
528,2020-08-21,12.0,0013j00002yzSPxAAM,1
529,2020-08-21,12.0,0013j00002yzSPxAAM,1
530,2020-08-27,10.0,0013j00002yzSPxAAM,1
531,2020-08-28,16.0,0013j00002yzSPxAAM,1
532,2020-08-28,16.0,0013j00002yzSPxAAM,1
533,2020-08-26,6.0,0013j00002zOtCUAA0,1
534,2020-07-20,59.0,0013j00002yyp8WAAQ,1
535,2020-08-31,10.0,0013j00002yyp8WAAQ,1
536,2020-08-31,10.0,0013j00002yyp8WAAQ,1
537,2020-10-20,44.0,0013j000030BudVAAS,1
538,2020-10-20,44.0,0013j000030BudVAAS,1
539,2020-10-20,44.0,0013j000030BudVAAS,1
540,2020-08-07,13.0,0013j00002ygryYAAQ,1
541,2020-09-22,6.0,0013j00002ygryYAAQ,1
542,2020-03-06,11.0,0011L00002ZblT8QAJ,1
543,2020-03-06,11.0,0011L00002ZblT8QAJ,1
544,2020-03-06,11.0,0011L00002ZblT8QAJ,1
545,2020-03-06,11.0,0011L00002ZblT8QAJ,1
546,2020-08-18,5.0,0013j00002yyBpRAAU,1
547,2020-08-18,5.0,0013j00002yyBpRAAU,1
548,2020-08-18,10.0,0013j00002yyBpRAAU,1
549,2020-08-18,10.0,0013j00002yyBpRAAU,1
550,2020-10-10,6.0,0013j00002zQ7VyAAK,1
551,2020-10-09,12.0,0013j00002zNI96AAG,1
552,2020-08-12,12.0,0013j00002yy5XfAAI,1
553,2020-10-06,12.0,0013j00002yy5XfAAI,1
554,2020-07-16,12.0,0013j00002yUVlvAAG,1
555,2020-07-16,12.0,0013j00002yUVlvAAG,1
556,2020-10-19,65.0,0013j000030D7YZAA0,1
557,2020-10-28,9.0,0013j000030D7YZAA0,1
558,2020-06-11,6.0,0013j00002txYfZAAU,1
559,2020-06-17,13.0,0013j00002txYfZAAU,1
560,2020-06-10,9.0,0013j00002y8qaLAAQ,1
561,2020-07-16,220.0,0013j00002y8qaLAAQ,1
562,2020-03-16,7.0,0013j00002mXIcnAAG,1
563,2020-07-20,16.0,0013j00002mXIcnAAG,1
564,2020-07-20,16.0,0013j00002mXIcnAAG,1
565,2020-05-20,11.0,0013j00002tuZqUAAU,1
566,2020-08-12,31.0,0013j00002tuZqUAAU,1
567,2020-09-11,5.0,0013j00002zQGDeAAO,1
568,2020-09-11,49.0,0013j00002zQGDeAAO,1
569,2020-09-14,4.0,0013j00002zQGDeAAO,1
570,2020-09-14,4.0,0013j00002zQGDeAAO,1
571,2020-09-15,9.0,0013j00002zQGDeAAO,1
572,2020-09-23,23.0,0013j00002zQGDeAAO,1
573,2020-08-04,7.0,0013j00002yyZnBAAU,1
574,2020-08-04,9.0,0013j00002yyZnBAAU,1
575,2020-08-28,41.0,0013j00002z1TzJAAU,1
576,2020-09-01,17.0,0013j00002z1TzJAAU,1
577,2020-09-04,7.0,0013j00002z1TzJAAU,1
578,2020-09-25,3.0,0013j00002z1TzJAAU,1
579,2020-10-07,20.0,0013j00002z1TzJAAU,1
580,2020-08-26,8.0,0013j00002siYiBAAU,1
581,2020-09-10,5.0,0013j00002siYiBAAU,1
582,2020-08-03,43.0,0013j00002yzgEqAAI,1
583,2020-09-24,18.0,0013j00002zNVCMAA4,1
584,2020-09-25,10.0,0013j00002zNVCMAA4,1
585,2020-08-20,11.0,0013j00002zNRO9AAO,1
586,2020-08-26,12.0,0013j00002zNRO9AAO,1
587,2020-09-28,43.0,0013j00002zNRO9AAO,1
588,2020-08-16,8.0,0013j00002u3w2HAAQ,1
589,2020-08-19,6.0,0011L00002VXWPlQAP,1
590,2020-09-12,5.0,0013j00002zQf7cAAC,1
591,2020-08-25,15.0,0013j00002zNmUGAA0,1
592,2020-10-18,7.0,0013j00002zNmUGAA0,1
593,2020-10-18,7.0,0013j00002zNmUGAA0,1
594,2020-05-25,9.0,0011L00002bFzb6QAC,1
595,2020-08-26,7.0,0011L00002bFzb6QAC,1
596,2020-09-30,11.0,0011L00002bFzb6QAC,1
597,2020-10-05,3.0,0011L00002bFzb6QAC,1
598,2020-07-14,9.0,0013j00002yn6SXAAY,1
599,2020-08-31,13.0,0013j00002tffseAAA,1
600,2020-08-31,13.0,0013j00002tffseAAA,1
601,2020-08-12,4.0,0013j00002yyBgjAAE,1
602,2020-08-12,4.0,0013j00002yyBgjAAE,1
603,2020-08-12,4.0,0013j00002yyBgjAAE,1
604,2020-07-29,4.0,0013j00002yyUGfAAM,1
605,2020-08-20,7.0,0013j00002yyUGfAAM,1
606,2020-10-22,8.0,0013j00002zhEr0AAE,1
607,2020-07-20,10.0,0013j00002ynYuAAAU,1
608,2020-07-20,96.0,0013j00002ynYuAAAU,1
609,2020-09-25,4.0,0013j00002zR1fKAAS,1
610,2020-08-05,7.0,0013j00002z0x9AAAQ,1
611,2020-08-04,14.0,0013j00002yzcV3AAI,1
612,2020-08-09,5.0,0013j00002yzcV3AAI,1
613,2020-08-13,8.0,0013j00002yzcV3AAI,1
614,2020-10-28,25.0,0013j000030CTJ0AAO,1
615,2020-08-18,9.0,0011L00002Y3X0dQAF,1
616,2020-08-18,9.0,0011L00002Y3X0dQAF,1
617,2020-08-25,9.0,0011L00002Y3X0dQAF,1
618,2020-10-21,3.0,0013j000030DJnYAAW,1
619,2020-04-29,12.0,0013j00002tfyoWAAQ,1
620,2020-04-29,12.0,0013j00002tfyoWAAQ,1
621,2020-05-14,14.0,0013j00002tfyoWAAQ,1
622,2020-05-15,16.0,0013j00002tfyoWAAQ,1
623,2020-05-19,14.0,0013j00002tfyoWAAQ,1
624,2020-05-20,5.0,0013j00002tfyoWAAQ,1
625,2020-08-02,9.0,0013j00002tfyoWAAQ,1
626,2020-10-23,8.0,0013j00002tfyoWAAQ,1
627,2020-09-10,6.0,0013j00002u46WKAAY,1
628,2020-07-13,3.0,0013j00002yniEAAAY,1
629,2020-07-28,15.0,0013j00002yniEAAAY,1
630,2020-09-01,17.0,0013j00002zR4xqAAC,1
631,2020-09-08,2.0,0013j00002zR4xqAAC,1
632,2020-05-14,8.0,0013j00002tfuBhAAI,1
633,2020-08-13,35.0,0013j00002z29B9AAI,1
634,2020-08-13,35.0,0013j00002z29B9AAI,1
635,2020-08-13,35.0,0013j00002z29B9AAI,1
636,2020-09-04,6.0,0013j00002z29B9AAI,1
637,2020-10-02,5.0,0013j00002z29B9AAI,1
638,2020-10-22,13.0,0013j00002z29B9AAI,1
639,2020-07-02,15.0,0013j00002ykv9NAAQ,1
640,2020-07-20,259.0,0013j00002ykv9NAAQ,1
641,2020-07-20,259.0,0013j00002ykv9NAAQ,1
642,2020-07-21,7.0,0013j00002yp0a5AAA,1
643,2020-07-21,14.0,0013j00002yp0a5AAA,1
644,2020-07-21,14.0,0013j00002yp0a5AAA,1
645,2020-07-25,13.0,0013j00002yp0a5AAA,1
646,2020-08-29,8.0,0013j00002yp0a5AAA,1
647,2020-08-31,5.0,0013j00002yp0a5AAA,1
648,2020-10-25,3.0,0013j00002yp0a5AAA,1
649,2020-05-04,14.0,0013j00002tfNzoAAE,1
650,2020-08-03,32.0,0013j00002tfNzoAAE,1
651,2020-10-20,10.0,0013j00002tfNzoAAE,1
652,2020-10-26,9.0,0013j000030CG21AAG,1
653,2020-10-09,29.0,0013j00002yzBudAAE,1
654,2020-10-16,3.0,0013j00002yzBudAAE,1
655,2020-10-16,3.0,0013j00002yzBudAAE,1
656,2020-10-21,3.0,0013j00002yzBudAAE,1
657,2020-10-22,4.0,0013j00002yzBudAAE,1
658,2020-10-22,4.0,0013j00002yzBudAAE,1
659,2020-09-03,3.0,0013j00002zQZFaAAO,1
660,2020-09-03,3.0,0013j00002zQZFaAAO,1
661,2020-10-28,22.0,0013j00002zQZFaAAO,1
662,2020-08-11,8.0,0013j00002z0QQdAAM,1
663,2020-08-12,9.0,0013j00002z0QQdAAM,1
664,2020-08-15,28.0,0013j00002z0QQdAAM,1
665,2020-08-21,8.0,0013j00002z0QQdAAM,1
666,2020-10-05,2.0,0013j00002txJPqAAM,1
667,2020-07-28,15.0,0013j00002yzS3IAAU,1
668,2020-07-29,15.0,0013j00002yzS3IAAU,1
669,2020-10-06,2.0,0013j00002u3w48AAA,1
670,2020-05-06,27.0,0013j00002tgY64AAE,1
671,2020-06-19,3.0,0013j00002u3eLfAAI,1
672,2020-09-02,10.0,0013j00002zQ3tcAAC,1
673,2020-09-02,10.0,0013j00002zQ3tcAAC,1
674,2020-09-03,3.0,0013j00002zQ3tcAAC,1
675,2020-10-11,3.0,0013j00002zQ3tcAAC,1
676,2020-10-13,4.0,0013j00002zQ3tcAAC,1
677,2020-10-26,79.0,0013j00002zQ3tcAAC,1
678,2020-10-26,79.0,0013j00002zQ3tcAAC,1
679,2020-03-29,8.0,0011L00002ebjdfQAA,1
680,2020-04-06,10.0,0011L00002ebjdfQAA,1
681,2020-04-17,12.0,0011L00002ebjdfQAA,1
682,2020-07-04,12.0,0011L00002ebjdfQAA,1
683,2020-09-04,8.0,0011L00002ebjdfQAA,1
684,2020-10-01,7.0,0011L00002ebjdfQAA,1
685,2020-10-27,9.0,0011L00002ebjdfQAA,1
686,2020-10-27,9.0,0011L00002ebjdfQAA,1
687,2020-10-09,9.0,0013j00002zftLWAAY,1
688,2020-10-12,10.0,0013j00002zftLWAAY,1
689,2020-09-28,3.0,0013j00002zQE38AAG,1
690,2020-10-26,6.0,0013j00002zQE38AAG,1
691,2020-06-22,544.0,0013j00002t0IIFAA2,1
692,2020-10-07,2.0,0013j0000304Mk3AAE,1
693,2020-08-24,8.0,0013j00002zP0i0AAC,1
694,2020-07-20,20.0,0013j00002yoNE5AAM,1
695,2020-07-20,54.0,0013j00002yoNE5AAM,1
696,2020-07-27,4.0,0013j00002yoNE5AAM,1
697,2020-08-11,6.0,0013j00002yoNE5AAM,1
698,2020-08-11,6.0,0013j00002yoNE5AAM,1
699,2020-06-19,13.0,0013j00002u1mpcAAA,1
700,2020-06-30,12.0,0013j00002u1mpcAAA,1
701,2020-08-12,10.0,0013j00002txLOGAA2,1
702,2020-08-26,7.0,0013j00002txLOGAA2,1
703,2020-08-26,7.0,0013j00002txLOGAA2,1
704,2020-09-02,16.0,0013j00002txLOGAA2,1
705,2020-06-04,13.0,0013j00002u3G4BAAU,1
706,2020-05-31,8.0,0013j00002u2vP6AAI,1
707,2020-05-31,8.0,0013j00002u2vP6AAI,1
708,2020-09-01,21.0,0013j00002u2vP6AAI,1
709,2020-09-06,10.0,0013j00002yz52fAAA,1
710,2020-09-02,16.0,0013j00002z1LORAA2,1
711,2020-09-02,16.0,0013j00002z1LORAA2,1
712,2020-09-12,13.0,0013j00002z1LORAA2,1
713,2020-09-13,12.0,0013j00002z1LORAA2,1
714,2020-10-02,3.0,0013j0000304f2qAAA,1
715,2020-10-02,3.0,0013j0000304f2qAAA,1
716,2020-10-02,3.0,0013j0000304f2qAAA,1
717,2020-10-02,3.0,0013j0000304f2qAAA,1
718,2020-10-02,3.0,0013j0000304f2qAAA,1
719,2020-10-13,3.0,0013j0000304f2qAAA,1
720,2020-09-25,9.0,0013j00002zhTQAAA2,1
721,2020-10-05,5.0,0013j00002zhTQAAA2,1
722,2020-10-05,5.0,0013j00002zhTQAAA2,1
723,2020-10-20,11.0,0013j00002zhTQAAA2,1
724,2020-10-20,11.0,0013j00002zhTQAAA2,1
725,2020-10-26,3.0,0013j00002zhTQAAA2,1
726,2020-08-28,6.0,0013j00002zPG7QAAW,1
727,2020-08-29,7.0,0013j00002zPG7QAAW,1
728,2020-09-18,4.0,0013j00002zPG7QAAW,1
729,2020-09-18,7.0,0013j00002zPG7QAAW,1
730,2020-08-26,20.0,0013j00002zNFELAA4,1
731,2020-08-30,5.0,0013j00002zNFELAA4,1
732,2020-08-30,9.0,0013j00002zNFELAA4,1
733,2020-06-17,2.0,0013j00002tuqGWAAY,1
734,2020-08-09,10.0,0013j00002tuqGWAAY,1
735,2020-06-17,6.0,0013j00002u3gibAAA,1
736,2020-06-17,6.0,0013j00002u3gibAAA,1
737,2020-04-14,16.0,0013j00002ss5KrAAI,1
738,2020-06-29,12.0,0013j00002ss5KrAAI,1
739,2020-06-30,7.0,0013j00002ss5KrAAI,1
740,2020-07-10,19.0,0013j00002ss5KrAAI,1
741,2020-07-20,19.0,0013j00002ss5KrAAI,1
742,2020-07-23,8.0,0013j00002ss5KrAAI,1
743,2020-07-31,14.0,0013j00002ss5KrAAI,1
744,2020-08-15,16.0,0013j00002ss5KrAAI,1
745,2020-08-18,28.0,0013j00002ss5KrAAI,1
746,2020-06-04,5.0,0013j00002u1n4lAAA,1
747,2020-06-04,5.0,0013j00002u1n4lAAA,1
748,2020-03-25,9.0,0011L00002cmncsQAA,1
749,2020-06-16,12.0,0011L00002cmncsQAA,1
750,2020-09-04,9.0,0013j00002zQh2EAAS,1
751,2020-05-12,6.0,0013j00002qJ9emAAC,1
752,2020-08-25,12.0,0013j00002zOU5GAAW,1
753,2020-06-02,2162.0,0013j00002u2tQyAAI,1
754,2020-08-14,20.0,0013j00002z1bAYAAY,1
755,2020-06-20,9.0,0013j00002mZjtzAAC,1
756,2020-06-20,9.0,0013j00002mZjtzAAC,1
757,2020-06-04,4.0,0013j00002u3OFSAA2,1
758,2020-06-11,12.0,0013j00002u3OFSAA2,1
759,2020-06-11,12.0,0013j00002u3OFSAA2,1
760,2020-07-04,4.0,0013j00002u3OFSAA2,1
761,2020-07-06,67.0,0013j00002u3OFSAA2,1
762,2020-07-07,11.0,0013j00002u3OFSAA2,1
763,2020-07-15,4.0,0013j00002u3OFSAA2,1
764,2020-07-15,7.0,0013j00002u3OFSAA2,1
765,2020-08-10,5.0,0013j00002u3OFSAA2,1
766,2020-08-17,8.0,0013j00002u3OFSAA2,1
767,2020-08-17,8.0,0013j00002u3OFSAA2,1
768,2020-08-17,8.0,0013j00002u3OFSAA2,1
769,2020-08-17,8.0,0013j00002u3OFSAA2,1
770,2020-08-24,6.0,0013j00002u3OFSAA2,1
771,2020-09-08,3.0,0013j00002u3OFSAA2,1
772,2020-09-23,3.0,0013j00002u3OFSAA2,1
773,2020-10-21,24.0,0013j00002u3OFSAA2,1
774,2020-05-19,11.0,0013j00002tvWfzAAE,1
775,2020-07-06,30.0,0013j00002tvWfzAAE,1
776,2020-07-06,30.0,0013j00002tvWfzAAE,1
777,2020-09-21,50.0,0013j00002tvWfzAAE,1
778,2020-05-20,995.0,0013j00002twczDAAQ,1
779,2020-09-22,31.0,0013j00002zetIaAAI,1
780,2020-10-13,10.0,0013j00002zRGCVAA4,1
781,2020-08-29,12.0,0013j00002zP32CAAS,1
782,2020-08-31,72.0,0013j00002zP32CAAS,1
783,2020-09-30,19.0,0013j00002zheQ8AAI,1
784,2020-10-06,50.0,0013j00002zheQ8AAI,1
785,2020-10-06,50.0,0013j00002zheQ8AAI,1
786,2020-09-25,8.0,0013j00002zgpT7AAI,1
787,2020-08-11,21.0,0013j00002zNko9AAC,1
788,2020-08-11,21.0,0013j00002zNko9AAC,1
789,2020-08-12,8.0,0013j00002zNko9AAC,1
790,2020-08-12,8.0,0013j00002zNko9AAC,1
791,2020-08-12,8.0,0013j00002zNko9AAC,1
792,2020-09-02,75.0,0013j00002zNko9AAC,1
793,2020-09-08,6.0,0013j00002zNko9AAC,1
794,2020-09-15,9.0,0013j00002zNko9AAC,1
795,2020-06-25,5.0,0013j00002yUVjBAAW,1
796,2020-06-25,5.0,0013j00002yUVjBAAW,1
797,2020-07-15,17.0,0013j00002ypcpEAAQ,1
798,2020-07-03,13.0,0013j00002yn2hQAAQ,1
799,2020-07-15,14.0,0013j00002yn2hQAAQ,1
800,2020-07-16,17.0,0013j00002yn2hQAAQ,1
801,2020-07-16,33.0,0013j00002yn2hQAAQ,1
802,2020-07-29,2.0,0013j00002yzWPGAA2,1
803,2020-08-09,8.0,0013j00002yzWPGAA2,1
804,2020-08-21,11.0,0013j00002yzWPGAA2,1
805,2020-06-09,23.0,0013j00002tvKZhAAM,1
806,2020-06-09,23.0,0013j00002tvKZhAAM,1
807,2020-06-13,34.0,0013j00002tvKZhAAM,1
808,2020-07-31,9.0,0013j00002tvKZhAAM,1
809,2020-08-13,13.0,0013j00002tvKZhAAM,1
810,2020-09-14,23.0,0013j00002tvKZhAAM,1
811,2020-10-07,3.0,0013j0000304L1lAAE,1
812,2020-10-09,9.0,0013j00002uE0sQAAS,1
813,2020-10-09,9.0,0013j00002uE0sQAAS,1
814,2020-10-09,9.0,0013j00002uE0sQAAS,1
815,2020-10-09,9.0,0013j00002uE0sQAAS,1
816,2020-10-15,3.0,0013j00002uE0sQAAS,1
817,2020-10-15,3.0,0013j00002uE0sQAAS,1
818,2020-10-15,3.0,0013j00002uE0sQAAS,1
819,2020-10-15,3.0,0013j00002uE0sQAAS,1
820,2020-10-15,3.0,0013j00002uE0sQAAS,1
821,2020-06-30,10.0,0013j00002ymYewAAE,1
822,2020-07-02,16.0,0013j00002ymYewAAE,1
823,2020-07-02,16.0,0013j00002ymYewAAE,1
824,2020-07-02,16.0,0013j00002ymYewAAE,1
825,2020-07-06,8.0,0013j00002ymYewAAE,1
826,2020-07-08,5.0,0013j00002ymYewAAE,1
827,2020-07-08,5.0,0013j00002ymYewAAE,1
828,2020-07-09,3.0,0013j00002ymYewAAE,1
829,2020-07-16,43.0,0013j00002ymYewAAE,1
830,2020-07-21,10.0,0013j00002ymYewAAE,1
831,2020-07-25,8.0,0013j00002ymYewAAE,1
832,2020-07-15,8.0,0013j00002yoBDbAAM,1
833,2020-09-06,8.0,0013j00002yoBDbAAM,1
834,2020-09-08,10.0,0013j00002yoBDbAAM,1
835,2020-10-10,4.0,0013j00002zhtocAAA,1
836,2020-09-22,10.0,0013j00002z260wAAA,1
837,2020-10-01,9.0,0013j00002z260wAAA,1
838,2020-07-28,6.0,0013j00002z0LKXAA2,1
839,2020-08-03,8.0,0013j00002z0LKXAA2,1
840,2020-08-19,8.0,0013j00002z0LKXAA2,1
841,2020-09-30,6.0,0013j00002z0LKXAA2,1
842,2020-07-13,12.0,0013j00002yoGKXAA2,1
843,2020-09-14,875.0,0013j00002yoGKXAA2,1
844,2020-10-16,4.0,0013j0000303ZD9AAM,1
845,2020-08-12,17.0,0013j00002z1GuLAAU,1
846,2020-10-08,38.0,0013j00002z1GuLAAU,1
847,2020-10-08,38.0,0013j00002z1GuLAAU,1
848,2020-10-09,8.0,0013j00002z1GuLAAU,1
849,2020-10-13,7.0,0013j00002z1GuLAAU,1
850,2020-08-28,15.0,0013j00002zPCMtAAO,1
851,2020-09-04,4.0,0013j00002zPCMtAAO,1
852,2020-09-07,13.0,0013j00002zPCMtAAO,1
853,2020-07-11,10.0,0013j00002ypA7iAAE,1
854,2020-07-21,40.0,0013j00002ypA7iAAE,1
855,2020-07-22,12.0,0013j00002ypA7iAAE,1
856,2020-07-17,16.0,0013j00002yojhUAAQ,1
857,2020-07-17,16.0,0013j00002yojhUAAQ,1
858,2020-09-06,10.0,0013j00002yojhUAAQ,1
859,2020-09-23,6.0,0013j00002yojhUAAQ,1
860,2020-03-03,13.0,0011L00002cmjdZQAQ,1
861,2020-03-12,9.0,0011L00002cmjdZQAQ,1
862,2020-03-17,24.0,0011L00002cmjdZQAQ,1
863,2020-05-09,15.0,0011L00002cmjdZQAQ,1
864,2020-05-11,6.0,0011L00002cmjdZQAQ,1
865,2020-09-29,6.0,0011L00002cmjdZQAQ,1
866,2020-08-11,8.0,0013j00002z26GPAAY,1
867,2020-08-11,14.0,0013j00002z26GPAAY,1
868,2020-06-04,20.0,0013j00002u3MIjAAM,1
869,2020-07-10,7.0,0013j00002u3MIjAAM,1
870,2020-06-11,17.0,0013j00002u3w9FAAQ,1
871,2020-09-03,10.0,0013j00002zQGCMAA4,1
872,2020-09-03,10.0,0013j00002zQGCMAA4,1
873,2020-09-14,3.0,0013j00002zeNEbAAM,1
874,2020-10-12,10.0,0013j00002uDrTXAA0,1
875,2020-10-21,6.0,0013j00002uDrTXAA0,1
876,2020-09-07,10.0,0013j00002zQzJMAA0,1
877,2020-08-06,3.0,0011L00002eb8yeQAA,1
878,2020-10-18,7.0,0011L00002eb8yeQAA,1
879,2020-08-06,7.0,0013j00002z0vpgAAA,1
880,2020-08-12,34.0,0013j00002z0vpgAAA,1
881,2020-06-23,14.0,0013j00002ye9b2AAA,1
882,2020-06-23,18.0,0013j00002ye9b2AAA,1
883,2020-09-30,3.0,0013j00002z20UuAAI,1
884,2020-07-09,12.0,0013j00002tuCAIAA2,1
885,2020-08-31,9.0,0013j00002tuCAIAA2,1
886,2020-08-31,13.0,0013j00002tuCAIAA2,1
887,2020-07-13,5.0,0013j00002yn6WZAAY,1
888,2020-07-15,15.0,0013j00002yn6WZAAY,1
889,2020-07-24,8.0,0013j00002yn6WZAAY,1
890,2020-07-24,29.0,0013j00002yn6WZAAY,1
891,2020-07-01,5.0,0013j00002tuZkZAAU,1
892,2020-08-06,8.0,0013j00002yziuFAAQ,1
893,2020-08-11,49.0,0013j00002yziuFAAQ,1
894,2020-10-21,10.0,0013j00002yoImOAAU,1
895,2020-09-27,5.0,0013j00002zeb2aAAA,1
896,2020-10-03,3.0,0013j00002zeb2aAAA,1
897,2020-10-07,5.0,0013j00002zeb2aAAA,1
898,2020-09-08,12.0,0013j00002zQGGKAA4,1
899,2020-09-08,12.0,0013j00002zQGGKAA4,1
900,2020-09-08,26.0,0013j00002zQGGKAA4,1
901,2020-09-26,6.0,0013j00002zQGGKAA4,1
902,2020-10-10,5.0,0013j00002zQGGKAA4,1
903,2020-03-04,15.0,0011L00002UW8o6QAD,1
904,2020-06-30,6.0,0011L00002UW8o6QAD,1
905,2020-09-21,13.0,0013j00002zfqQRAAY,1
906,2020-05-26,17.0,0013j00002tMWWeAAO,1
907,2020-10-24,10.0,0013j0000304oKYAAY,1
908,2020-10-05,5.0,0013j00002zhPUfAAM,1
909,2020-10-02,5.0,0013j00002zPipNAAS,1
910,2020-07-09,6.0,0013j00002ynqlaAAA,1
911,2020-09-25,7.0,0013j00002ynPtFAAU,1
912,2020-02-28,18.0,0011L00002cm8bqQAA,1
913,2020-03-03,16.0,0011L00002cm8bqQAA,1
914,2020-07-01,4.0,0011L00002cm8bqQAA,1
915,2020-07-07,19.0,0011L00002cm8bqQAA,1
916,2020-08-01,13.0,0011L00002cm8bqQAA,1
917,2020-10-21,2.0,0013j00002zQP9MAAW,1
918,2020-10-27,5.0,0013j00002zQP9MAAW,1
919,2020-07-13,14.0,0013j00002ynwBeAAI,1
920,2020-07-13,14.0,0013j00002ynwBeAAI,1
921,2020-06-09,25.0,0013j00002u3muxAAA,1
922,2020-08-03,10.0,0013j00002u3muxAAA,1
923,2020-09-06,9.0,0013j00002zQo9AAAS,1
924,2020-08-06,13.0,0013j00002z0zciAAA,1
925,2020-08-11,72.0,0013j00002z0zciAAA,1
926,2020-08-13,9.0,0013j00002z0zciAAA,1
927,2020-08-15,6.0,0013j00002z0zciAAA,1
928,2020-08-26,56.0,0013j00002zPdD7AAK,1
929,2020-10-13,10.0,0013j0000304pGEAAY,1
930,2020-08-15,6.0,0013j00002yn6G7AAI,1
931,2020-08-15,6.0,0013j00002yn6G7AAI,1
932,2020-08-19,54.0,0013j00002yn6G7AAI,1
933,2020-10-01,0.0,0013j00002zhlw9AAA,1
934,2020-10-01,0.0,0013j00002zhlw9AAA,1
935,2020-07-13,18.0,0013j00002ynD3PAAU,1
936,2020-07-17,7.0,0013j00002ynD3PAAU,1
937,2020-07-17,21.0,0013j00002ynD3PAAU,1
938,2020-07-22,10.0,0013j00002ynD3PAAU,1
939,2020-07-22,10.0,0013j00002ynD3PAAU,1
940,2020-07-24,6.0,0013j00002ynD3PAAU,1
941,2020-08-27,6.0,0013j00002ynD3PAAU,1
942,2020-07-02,13.0,0013j00002ydS9tAAE,1
943,2020-07-07,10.0,0013j00002ydS9tAAE,1
944,2020-08-14,7.0,0013j00002yonlSAAQ,1
945,2020-08-19,11.0,0013j00002yonlSAAQ,1
946,2020-08-25,10.0,0013j00002yonlSAAQ,1
947,2020-08-25,10.0,0013j00002yonlSAAQ,1
948,2020-08-26,8.0,0013j00002yonlSAAQ,1
949,2020-06-30,25.0,0013j00002ymHgTAAU,1
950,2020-06-30,25.0,0013j00002ymHgTAAU,1
951,2020-07-06,8.0,0013j00002ymHgTAAU,1
952,2020-07-06,8.0,0013j00002ymHgTAAU,1
953,2020-07-06,8.0,0013j00002ymHgTAAU,1
954,2020-07-07,11.0,0013j00002ymHgTAAU,1
955,2020-07-08,11.0,0013j00002ymHgTAAU,1
956,2020-07-23,46.0,0013j00002ymHgTAAU,1
957,2020-08-03,4.0,0013j00002ymHgTAAU,1
958,2020-10-05,158.0,0013j00002ymHgTAAU,1
959,2020-05-03,8.0,0011L00002WfhojQAB,1
960,2020-09-15,6.0,0011L00002WfhojQAB,1
961,2020-10-10,3.0,0011L00002WfhojQAB,1
962,2020-06-19,15.0,0013j00002u2o8aAAA,1
963,2020-08-21,10.0,0013j00002u2o8aAAA,1
964,2020-08-21,10.0,0013j00002u2o8aAAA,1
965,2020-08-27,8.0,0013j00002u2o8aAAA,1
